date,state,district,pincode,bio_age_5_17,bio_age_17_
2025-01-04,West Bengal,puruliya,723142.0,10.0,21.0
2025-01-04,Andhra Pradesh,east godavari,533241.0,128.0,11.0
2025-01-04,Andhra Pradesh,vizianagaram,535273.0,168.0,40.0
2025-01-04,Uttarakhand,almora,263652.0,60.0,44.0
2025-01-04,Kerala,thrissur,680308.0,104.0,114.0
2025-01-04,Tamil Nadu,pudukkottai,621312.0,28.0,33.0
2025-01-04,Maharashtra,ratnagiri,415637.0,27.0,33.0
2025-01-04,Uttar Pradesh,pratapgarh,230130.0,21.0,45.0
2025-01-04,Tamil Nadu,kanyakumari,629165.0,31.0,27.0
2025-01-04,Rajasthan,jhunjhunun,333026.0,258.0,396.0
2025-01-04,Karnataka,bijapur,586216.0,22.0,45.0
2025-01-04,Uttar Pradesh,agra,282001.0,3357.0,1554.0
2025-01-04,Tamil Nadu,erode,638004.0,223.0,436.0
2025-01-04,Tamil Nadu,madurai,625007.0,133.0,319.0
2025-01-04,Maharashtra,amravati,444607.0,135.0,340.0
2025-01-04,Karnataka,belagavi,591222.0,55.0,49.0
2025-01-04,Maharashtra,nandurbar,425418.0,426.0,466.0
2025-01-04,Jharkhand,ranchi,835205.0,413.0,717.0
2025-01-04,Maharashtra,pune,413106.0,387.0,328.0
2025-01-04,Bihar,nawada,805109.0,349.0,352.0
2025-01-04,Bihar,kaimur (bhabua),821104.0,196.0,341.0
2025-01-04,Uttar Pradesh,kheri,262805.0,187.0,67.0
2025-01-04,Tripura,north tripura,799254.0,113.0,75.0
2025-01-04,Bihar,patna,801103.0,353.0,333.0
2025-01-04,Uttar Pradesh,mathura,281404.0,368.0,111.0
2025-01-04,West Bengal,nadia,741248.0,70.0,102.0
2025-01-04,Telangana,nalgonda,508105.0,69.0,67.0
2025-01-04,Tamil Nadu,virudhunagar,626133.0,93.0,112.0
2025-01-04,Tamil Nadu,virudhunagar,626110.0,27.0,96.0
2025-01-04,Jharkhand,hazaribag,825317.0,11.0,15.0
2025-01-04,Jharkhand,east singhbhum,832106.0,114.0,108.0
2025-01-04,Andhra Pradesh,east godavari,533214.0,226.0,67.0
2025-01-04,Meghalaya,south west garo hills,794106.0,60.0,152.0
2025-01-04,West Bengal,howrah,711114.0,69.0,101.0
2025-01-04,Uttar Pradesh,rae bareli,229209.0,77.0,32.0
2025-01-04,Uttar Pradesh,bijnor,246745.0,232.0,156.0
2025-01-04,Kerala,kannur,670001.0,29.0,39.0
2025-01-04,Andhra Pradesh,east godavari,507113.0,33.0,20.0
2025-01-04,Maharashtra,pune,412311.0,40.0,99.0
2025-01-04,Tamil Nadu,nagapattinam,609304.0,67.0,63.0
2025-01-04,Uttar Pradesh,prayagraj,221505.0,14.0,15.0
2025-01-04,Mizoram,serchhip,796370.0,113.0,56.0
2025-01-04,Assam,hailakandi,788113.0,23.0,15.0
2025-01-04,Bihar,east champaran,845406.0,352.0,417.0
2025-01-04,Karnataka,mandya,571401.0,230.0,233.0
2025-01-04,Gujarat,mahesana,384410.0,49.0,76.0
2025-01-04,Kerala,malappuram,673637.0,129.0,170.0
2025-01-04,Nagaland,dimapur,797106.0,51.0,194.0
2025-01-04,Andhra Pradesh,anantapur,515775.0,95.0,141.0
2025-01-04,Karnataka,uttara kannada,581348.0,51.0,30.0
2025-01-04,Odisha,nabarangapur,764072.0,813.0,994.0
2025-01-04,Karnataka,mysore,571125.0,32.0,103.0
2025-01-04,Jharkhand,seraikela-kharsawan,832403.0,403.0,360.0
2025-01-04,Madhya Pradesh,khandwa,450110.0,53.0,29.0
2025-01-04,Andhra Pradesh,east godavari,533462.0,205.0,79.0
2025-01-04,West Bengal,purba medinipur,721423.0,72.0,74.0
2025-01-04,Gujarat,panchmahals,389310.0,51.0,93.0
2025-01-04,Madhya Pradesh,ujjain,456313.0,292.0,136.0
2025-01-04,Andhra Pradesh,ananthapur,515286.0,64.0,16.0
2025-01-04,Tamil Nadu,dharmapuri,635106.0,14.0,16.0
2025-01-04,Karnataka,gadag,582203.0,77.0,68.0
2025-01-04,Gujarat,vadodara,391107.0,51.0,109.0
2025-01-04,Bihar,patna,803307.0,54.0,74.0
2025-01-04,Jammu And Kashmir,budgam,190018.0,36.0,52.0
2025-01-04,Tamil Nadu,coimbatore,641103.0,83.0,159.0
2025-01-04,Uttarakhand,chamoli,246427.0,121.0,239.0
2025-01-04,Assam,sonitpur,784001.0,184.0,146.0
2025-01-04,Uttar Pradesh,prayagraj,211004.0,47.0,21.0
2025-01-04,Odisha,nabarangapur,764085.0,29.0,86.0
2025-01-04,Rajasthan,jaisalmer,345027.0,120.0,222.0
2025-01-04,Rajasthan,baran,325219.0,116.0,146.0
2025-01-04,Uttar Pradesh,aligarh,202121.0,401.0,110.0
2025-01-04,Tamil Nadu,kanniyakumari,629170.0,12.0,35.0
2025-01-04,Uttar Pradesh,faizabad,224202.0,94.0,29.0
2025-01-04,Karnataka,belagavi,591216.0,29.0,25.0
2025-01-04,Orissa,khordha,751016.0,17.0,80.0
2025-01-04,West Bengal,murshidabad,742168.0,103.0,133.0
2025-01-04,West Bengal,cooch behar,736131.0,93.0,110.0
2025-01-04,Tamil Nadu,salem,636016.0,151.0,158.0
2025-01-04,Assam,lakhimpur,787032.0,481.0,115.0
2025-01-04,Andhra Pradesh,east godavari,533233.0,156.0,47.0
2025-01-04,Tripura,khowai,799203.0,235.0,59.0
2025-01-04,Meghalaya,south west garo hills,794115.0,106.0,100.0
2025-01-04,Assam,kamrup,781354.0,829.0,95.0
2025-01-04,Tamil Nadu,madurai,625502.0,30.0,28.0
2025-01-04,Maharashtra,ahmadnagar,414601.0,60.0,248.0
2025-01-04,Karnataka,hasan,573103.0,14.0,102.0
2025-01-04,Bihar,madhubani,847410.0,218.0,359.0
2025-01-04,Gujarat,rajkot,360003.0,722.0,953.0
2025-01-04,Rajasthan,rajsamand,313324.0,261.0,362.0
2025-01-04,Jharkhand,giridih,815314.0,868.0,760.0
2025-01-04,Madhya Pradesh,bhopal,462041.0,155.0,114.0
2025-01-04,Maharashtra,amravati,444901.0,221.0,566.0
2025-01-04,Kerala,kozhikode,673009.0,15.0,22.0
2025-01-04,Odisha,nabarangapur,764063.0,112.0,229.0
2025-01-04,Karnataka,mysore,570011.0,38.0,69.0
2025-01-04,Uttar Pradesh,bara banki,225201.0,429.0,147.0
2025-01-04,Tamil Nadu,cuddalore,607002.0,361.0,253.0
2025-01-04,Odisha,kalahandi,766012.0,211.0,274.0
2025-01-04,Tamil Nadu,tiruppur,638111.0,148.0,350.0
2025-01-04,West Bengal,bankura,722150.0,110.0,126.0
2025-01-04,Andhra Pradesh,kurnool,518573.0,165.0,34.0
2025-01-04,Maharashtra,nagpur,441113.0,123.0,311.0
2025-01-04,Goa,south goa,403705.0,136.0,101.0
2025-01-04,Kerala,thrissur,680122.0,19.0,28.0
2025-01-04,Karnataka,gadag,582210.0,35.0,33.0
2025-01-04,Gujarat,sabarkantha,383110.0,40.0,65.0
2025-01-04,Orissa,khordha,754005.0,20.0,83.0
2025-01-04,Uttar Pradesh,allahabad,212108.0,287.0,122.0
2025-01-04,Kerala,pathanamthitta,689673.0,30.0,71.0
2025-01-04,Assam,sonitpur,784505.0,113.0,39.0
2025-01-04,Uttar Pradesh,ballia,221709.0,74.0,73.0
2025-01-04,Uttar Pradesh,ambedkar nagar,224157.0,45.0,43.0
2025-01-04,Assam,kamrup,781103.0,165.0,30.0
2025-01-04,Odisha,khorda,752100.0,97.0,96.0
2025-01-04,Odisha,kendrapara,754225.0,299.0,374.0
2025-01-04,Gujarat,jamnagar,361008.0,225.0,168.0
2025-01-04,Tamil Nadu,karur,639205.0,70.0,75.0
2025-01-04,Kerala,kottayam,686004.0,30.0,54.0
2025-01-04,Karnataka,dharwad,580118.0,46.0,65.0
2025-01-04,Odisha,jharsuguda,768221.0,48.0,42.0
2025-01-04,Maharashtra,solapur,413308.0,78.0,119.0
2025-01-04,Andhra Pradesh,guntur,522501.0,750.0,297.0
2025-01-04,Telangana,mahabubnagar,509110.0,84.0,95.0
2025-01-04,Tamil Nadu,villupuram,606206.0,193.0,82.0
2025-01-04,Tamil Nadu,madurai,625003.0,261.0,326.0
2025-01-04,Tamil Nadu,vellore,632521.0,21.0,31.0
2025-01-04,Gujarat,anand,388520.0,73.0,119.0
2025-01-04,Rajasthan,jhunjhunun,333707.0,57.0,124.0
2025-01-04,Karnataka,bellary,583117.0,83.0,139.0
2025-01-04,West Bengal,murshidabad,742103.0,69.0,153.0
2025-01-04,Uttar Pradesh,etawah,206127.0,222.0,118.0
2025-01-04,Maharashtra,jalna,431502.0,49.0,64.0
2025-01-04,Rajasthan,sawai madhopur,322701.0,42.0,96.0
2025-01-04,Tamil Nadu,pudukkottai,614620.0,47.0,105.0
2025-01-04,Punjab,jalandhar,144803.0,30.0,57.0
2025-01-04,Delhi,south delhi,110003.0,19.0,174.0
2025-01-04,Uttar Pradesh,shahjahanpur,242306.0,453.0,139.0
2025-01-04,Telangana,nalgonda,508280.0,53.0,55.0
2025-01-04,Telangana,k.v. rangareddy,509410.0,28.0,66.0
2025-01-04,West Bengal,darjeeling,734012.0,40.0,53.0
2025-01-04,Kerala,pathanamthitta,691526.0,25.0,56.0
2025-01-04,West Bengal,east midnapore,721439.0,43.0,42.0
2025-01-04,Bihar,saran,841422.0,74.0,73.0
2025-01-04,West Bengal,kolkata,700032.0,31.0,89.0
2025-01-04,Andhra Pradesh,warangal,506005.0,22.0,65.0
2025-01-04,Uttar Pradesh,kaushambi,211012.0,43.0,17.0
2025-01-04,Telangana,jogulamba gadwal,509129.0,41.0,45.0
2025-01-04,Telangana,karimnagar,505401.0,37.0,39.0
2025-01-04,Tamil Nadu,kanniyakumari,629203.0,10.0,29.0
2025-01-04,West Bengal,uttar dinajpur,733132.0,23.0,18.0
2025-01-04,West Bengal,cooch behar,736173.0,10.0,11.0
2025-01-04,Madhya Pradesh,khargone,451331.0,1369.0,1313.0
2025-01-04,Tamil Nadu,virudhunagar,626130.0,213.0,356.0
2025-01-04,Uttar Pradesh,shrawasti,271845.0,672.0,380.0
2025-01-04,Madhya Pradesh,chhindwara,480331.0,381.0,389.0
2025-01-04,Uttar Pradesh,kushinagar,274304.0,1452.0,1236.0
2025-01-04,Andhra Pradesh,srikakulam,532264.0,311.0,127.0
2025-01-04,Maharashtra,ahmadnagar,414302.0,88.0,142.0
2025-01-04,Tamil Nadu,karur,639114.0,61.0,117.0
2025-01-04,Tamil Nadu,dharmapuri,636809.0,323.0,223.0
2025-01-04,West Bengal,north 24 parganas,743251.0,84.0,134.0
2025-01-04,Rajasthan,jaipur,303348.0,111.0,181.0
2025-01-04,Maharashtra,mumbai,400092.0,151.0,347.0
2025-01-04,Uttar Pradesh,mathura,281205.0,291.0,79.0
2025-01-04,Madhya Pradesh,narmadapuram,461990.0,20.0,70.0
2025-01-04,West Bengal,barddhaman,712410.0,35.0,63.0
2025-01-04,Rajasthan,rajsamand,305922.0,24.0,37.0
2025-01-04,Karnataka,belgaum,591254.0,21.0,67.0
2025-01-04,Odisha,bhadrak,756121.0,105.0,110.0
2025-01-04,Tamil Nadu,tiruchirappalli,621206.0,39.0,148.0
2025-01-04,Haryana,rohtak,124022.0,77.0,166.0
2025-01-04,Rajasthan,pali,306114.0,40.0,98.0
2025-01-04,Tamil Nadu,tirupattur,635801.0,41.0,15.0
2025-01-04,Andhra Pradesh,anantapur,515154.0,29.0,42.0
2025-01-04,Chhattisgarh,sukma,494115.0,243.0,615.0
2025-01-04,Telangana,suryapet,508376.0,10.0,11.0
2025-01-04,Andhra Pradesh,khammam,507167.0,19.0,52.0
2025-01-04,Assam,udalguri,784523.0,98.0,46.0
2025-01-04,Gujarat,surendra nagar,363425.0,34.0,41.0
2025-01-04,Tamil Nadu,viluppuram,604306.0,15.0,26.0
2025-01-04,Andhra Pradesh,warangal,506009.0,13.0,58.0
2025-01-04,Assam,cachar,788117.0,111.0,53.0
2025-01-04,Assam,karbi anglong,782486.0,18.0,34.0
2025-01-04,Haryana,yamuna nagar,135001.0,1518.0,2222.0
2025-01-04,Tamil Nadu,dindigul,624204.0,54.0,113.0
2025-01-04,Karnataka,yadgir,585216.0,394.0,468.0
2025-01-04,Jharkhand,bokaro,828134.0,1241.0,1241.0
2025-01-04,Telangana,sangareddy,502220.0,60.0,46.0
2025-01-04,Jharkhand,purbi singhbhum,831002.0,244.0,472.0
2025-01-04,Karnataka,chikkaballapur,562102.0,202.0,127.0
2025-01-04,Karnataka,belagavi,590001.0,143.0,106.0
2025-01-04,Andhra Pradesh,chittoor,517429.0,259.0,72.0
2025-01-04,West Bengal,south 24 parganas,743330.0,197.0,158.0
2025-01-04,Madhya Pradesh,anuppur,484446.0,329.0,259.0
2025-01-04,Kerala,thiruvananthapuram,695306.0,50.0,66.0
2025-01-04,Odisha,dhenkanal,759013.0,267.0,314.0
2025-01-04,Tamil Nadu,coimbatore,641006.0,293.0,541.0
2025-01-04,Maharashtra,kolhapur,416006.0,91.0,161.0
2025-01-04,Tamil Nadu,cuddalore,608501.0,86.0,84.0
2025-01-04,Gujarat,vadodara,390002.0,114.0,268.0
2025-01-04,Punjab,pathankot,145027.0,47.0,87.0
2025-01-04,Chhattisgarh,raipur,493885.0,54.0,502.0
2025-01-04,Uttar Pradesh,sambhal,202523.0,148.0,37.0
2025-01-04,Goa,south goa,403728.0,15.0,20.0
2025-01-04,Telangana,karimnagar,505303.0,46.0,46.0
2025-01-04,Bihar,supaul,847408.0,309.0,281.0
2025-01-04,Karnataka,gulbarga,585317.0,21.0,57.0
2025-01-04,Punjab,tarn taran,143115.0,32.0,101.0
2025-01-04,Maharashtra,pune,413116.0,83.0,65.0
2025-01-04,Tamil Nadu,chennai,600115.0,19.0,22.0
2025-01-04,West Bengal,darjeeling,734217.0,16.0,32.0
2025-01-04,Mizoram,mamit,796471.0,145.0,19.0
2025-01-04,Uttar Pradesh,ghazipur,233311.0,172.0,75.0
2025-01-04,Andhra Pradesh,srikakulam,532458.0,406.0,134.0
2025-01-04,Tamil Nadu,sivaganga,630609.0,36.0,53.0
2025-01-04,Andhra Pradesh,guntur,522601.0,2000.0,465.0
2025-01-04,Punjab,rupnagar,140116.0,138.0,300.0
2025-01-04,West Bengal,puruliya,723146.0,38.0,92.0
2025-01-04,Jammu And Kashmir,ramban,182146.0,337.0,466.0
2025-01-04,Maharashtra,satara,415527.0,114.0,100.0
2025-01-04,Rajasthan,jaipur,303108.0,330.0,437.0
2025-01-04,Maharashtra,sangli,416311.0,89.0,281.0
2025-01-04,Andhra Pradesh,chittoor,517390.0,237.0,54.0
2025-01-04,Odisha,ganjam,761003.0,179.0,166.0
2025-01-04,Tamil Nadu,vellore,635653.0,133.0,173.0
2025-01-04,Maharashtra,washim,444403.0,429.0,1194.0
2025-01-04,Gujarat,navsari,396409.0,56.0,48.0
2025-01-04,Madhya Pradesh,chhindwara,480441.0,566.0,597.0
2025-01-04,Karnataka,davangere,577516.0,97.0,216.0
2025-01-04,Maharashtra,jalgaon,425502.0,84.0,251.0
2025-01-04,Maharashtra,nashik,422204.0,97.0,459.0
2025-01-04,Bihar,samastipur,848122.0,322.0,412.0
2025-01-04,Maharashtra,chandrapur,442907.0,333.0,951.0
2025-01-04,West Bengal,paschim medinipur,721124.0,69.0,94.0
2025-01-04,Andhra Pradesh,chittoor,517236.0,212.0,69.0
2025-01-04,Andhra Pradesh,kurnool,518220.0,433.0,83.0
2025-01-04,Kerala,ernakulam,683112.0,49.0,75.0
2025-01-04,Uttar Pradesh,mirzapur,231313.0,203.0,108.0
2025-01-04,Telangana,hyderabad,500049.0,107.0,90.0
2025-01-04,West Bengal,north 24 parganas,743711.0,68.0,68.0
2025-01-04,Tamil Nadu,perambalur,621716.0,336.0,101.0
2025-01-04,Tamil Nadu,ramanathapuram,623519.0,56.0,81.0
2025-01-04,Jammu And Kashmir,baramula,193404.0,49.0,142.0
2025-01-04,West Bengal,cooch behar,736168.0,37.0,103.0
2025-01-04,Jharkhand,dhanbad,828128.0,46.0,68.0
2025-01-04,Andhra Pradesh,vizianagaram,535124.0,260.0,67.0
2025-01-04,Meghalaya,east khasi hills,793001.0,94.0,124.0
2025-01-04,Assam,marigaon,782142.0,127.0,19.0
2025-01-04,Maharashtra,hingoli,431513.0,748.0,1375.0
2025-01-04,Punjab,rupnagar,140113.0,73.0,99.0
2025-01-04,Gujarat,vadodara,391150.0,96.0,496.0
2025-01-04,Tamil Nadu,cuddalore,608702.0,303.0,74.0
2025-01-04,Haryana,karnal,132117.0,227.0,638.0
2025-01-04,West Bengal,murshidabad,742163.0,164.0,208.0
2025-01-04,West Bengal,paschim medinipur,721121.0,116.0,126.0
2025-01-04,Gujarat,gir somnath,362268.0,387.0,287.0
2025-01-04,Uttar Pradesh,mainpuri,205267.0,256.0,144.0
2025-01-04,Gujarat,dahod,389170.0,837.0,1018.0
2025-01-04,Tamil Nadu,villupuram,606213.0,112.0,30.0
2025-01-04,West Bengal,paschim bardhaman,713302.0,32.0,81.0
2025-01-04,Karnataka,bidar,585331.0,113.0,178.0
2025-01-04,Maharashtra,mumbai,400095.0,269.0,808.0
2025-01-04,Arunachal Pradesh,east kameng,790102.0,323.0,152.0
2025-01-04,Tripura,sepahijala,799102.0,900.0,257.0
2025-01-04,Madhya Pradesh,seoni,480990.0,417.0,292.0
2025-01-04,Madhya Pradesh,shahdol,484776.0,468.0,261.0
2025-01-04,Andhra Pradesh,anantapur,515425.0,150.0,83.0
2025-01-04,Uttar Pradesh,pratapgarh,230132.0,545.0,223.0
2025-01-04,Gujarat,vadodara,391430.0,143.0,124.0
2025-01-04,Uttar Pradesh,faizabad,224164.0,262.0,66.0
2025-01-04,Tamil Nadu,ramanathapuram,623533.0,29.0,85.0
2025-01-04,Uttar Pradesh,ghazipur,232332.0,312.0,82.0
2025-01-04,Himachal Pradesh,shimla,171208.0,72.0,145.0
2025-01-04,Karnataka,kodagu,571232.0,67.0,48.0
2025-01-04,Assam,bongaigaon,783391.0,61.0,18.0
2025-01-04,Tamil Nadu,ariyalur,621715.0,158.0,817.0
2025-01-04,Bihar,bhagalpur,853203.0,298.0,232.0
2025-01-04,Tamil Nadu,tirunelveli,627805.0,36.0,59.0
2025-01-04,Odisha,bhadrak,756139.0,24.0,22.0
2025-01-04,Punjab,jalandhar,144042.0,55.0,84.0
2025-01-04,Maharashtra,ahmadnagar,414606.0,49.0,79.0
2025-01-04,Uttar Pradesh,jalaun,285206.0,93.0,62.0
2025-01-04,Odisha,bargarh,768033.0,225.0,192.0
2025-01-04,Karnataka,gulbarga,585212.0,20.0,46.0
2025-01-04,Gujarat,surendra nagar,382780.0,31.0,23.0
2025-01-04,West Bengal,barddhaman,713126.0,53.0,67.0
2025-01-04,Himachal Pradesh,hamirpur,177118.0,16.0,15.0
2025-01-04,West Bengal,barddhaman,713332.0,10.0,27.0
2025-01-04,Gujarat,bharuch,394115.0,41.0,51.0
2025-01-04,Kerala,thrissur,680734.0,46.0,25.0
2025-01-04,Tamil Nadu,chennai,600090.0,38.0,50.0
2025-01-04,Punjab,gurdaspur,143514.0,133.0,349.0
2025-01-04,Madhya Pradesh,sidhi,486771.0,3076.0,908.0
2025-01-04,Kerala,kollam,691507.0,95.0,117.0
2025-01-04,Madhya Pradesh,tikamgarh,472246.0,659.0,330.0
2025-01-04,Andhra Pradesh,srikakulam,532407.0,1888.0,369.0
2025-01-04,Punjab,fatehgarh sahib,147203.0,143.0,243.0
2025-01-04,Haryana,faridabad,121001.0,1124.0,1161.0
2025-01-04,Maharashtra,satara,412804.0,27.0,44.0
2025-01-04,Chhattisgarh,raipur,492099.0,163.0,391.0
2025-01-04,Uttar Pradesh,basti,272194.0,652.0,229.0
2025-01-04,Andhra Pradesh,khammam,507166.0,10.0,26.0
2025-01-04,Kerala,thrissur,680686.0,38.0,58.0
2025-01-04,Kerala,thrissur,680664.0,50.0,92.0
2025-01-04,Madhya Pradesh,balaghat,481117.0,350.0,350.0
2025-01-04,Haryana,mewat,122104.0,244.0,360.0
2025-01-04,Karnataka,udupi,576108.0,33.0,22.0
2025-01-04,Gujarat,junagadh,362235.0,45.0,58.0
2025-01-04,West Bengal,murshidabad,742166.0,193.0,343.0
2025-01-04,Tamil Nadu,thanjavur,612501.0,119.0,193.0
2025-01-04,Madhya Pradesh,chhatarpur,471105.0,573.0,402.0
2025-01-04,Uttar Pradesh,jhansi,284304.0,215.0,133.0
2025-01-04,Uttar Pradesh,etawah,206125.0,374.0,149.0
2025-01-04,Tamil Nadu,virudhunagar,626106.0,136.0,315.0
2025-01-04,Tamil Nadu,thanjavur,614211.0,21.0,41.0
2025-01-04,Gujarat,vadodara,391421.0,40.0,47.0
2025-01-04,Tamil Nadu,thiruvarur,614017.0,21.0,17.0
2025-01-04,Kerala,thiruvananthapuram,695015.0,24.0,63.0
2025-01-04,Kerala,palakkad,678681.0,31.0,44.0
2025-01-04,Uttarakhand,chamoli,246443.0,82.0,103.0
2025-01-04,Himachal Pradesh,shimla,171224.0,17.0,30.0
2025-01-04,Odisha,jagatsinghapur,754120.0,19.0,12.0
2025-01-04,Arunachal Pradesh,shi-yomi,791003.0,17.0,15.0
2025-01-04,Assam,sonitpur,784171.0,59.0,14.0
2025-01-04,Odisha,khorda,752054.0,161.0,228.0
2025-01-04,West Bengal,barddhaman,713205.0,41.0,103.0
2025-01-04,Rajasthan,dausa,303505.0,210.0,272.0
2025-01-04,Tamil Nadu,pudukkottai,614616.0,356.0,610.0
2025-01-04,Rajasthan,kota,325004.0,86.0,150.0
2025-01-04,Maharashtra,amravati,444601.0,950.0,1477.0
2025-01-04,Goa,south goa,403802.0,325.0,217.0
2025-01-04,Uttar Pradesh,lucknow,226010.0,479.0,536.0
2025-01-04,Andhra Pradesh,visakhapatnam,531036.0,961.0,222.0
2025-01-04,Odisha,balangir,767066.0,120.0,99.0
2025-01-04,West Bengal,north 24 parganas,743287.0,32.0,62.0
2025-01-04,Madhya Pradesh,bhopal,462023.0,685.0,494.0
2025-01-04,Andhra Pradesh,mahbubnagar,509216.0,15.0,76.0
2025-01-04,Uttar Pradesh,muzaffarnagar,251307.0,492.0,215.0
2025-01-04,Tamil Nadu,theni,625562.0,128.0,97.0
2025-01-04,Chhattisgarh,janjgir-champa,495687.0,190.0,1683.0
2025-01-04,Telangana,hyderabad,500036.0,204.0,386.0
2025-01-04,Madhya Pradesh,chhindwara,480107.0,414.0,300.0
2025-01-04,Tamil Nadu,tirunelveli,627356.0,84.0,113.0
2025-01-04,Andhra Pradesh,sri sathya sai,515201.0,69.0,46.0
2025-01-04,Kerala,thrissur,680028.0,39.0,21.0
2025-01-04,Delhi,east delhi,110032.0,87.0,1421.0
2025-01-04,Gujarat,bharuch,392165.0,41.0,37.0
2025-01-04,Kerala,kozhikode,673015.0,71.0,101.0
2025-01-04,Andhra Pradesh,kakinada,533001.0,24.0,48.0
2025-01-04,Andhra Pradesh,anantapur,515321.0,28.0,44.0
2025-01-04,Chhattisgarh,durg,490025.0,130.0,447.0
2025-01-04,Telangana,warangal,506301.0,17.0,15.0
2025-01-04,Telangana,karimnagar,505307.0,55.0,35.0
2025-01-04,Uttar Pradesh,bahraich,271872.0,218.0,262.0
2025-01-04,Jharkhand,west singhbhum,833212.0,124.0,97.0
2025-01-04,West Bengal,jalpaiguri,735216.0,21.0,26.0
2025-01-04,Punjab,ludhiana,141119.0,53.0,111.0
2025-01-04,Andhra Pradesh,nellore,524404.0,224.0,62.0
2025-01-04,West Bengal,darjeeling,734427.0,33.0,80.0
2025-01-04,Himachal Pradesh,shimla,172022.0,68.0,50.0
2025-01-04,West Bengal,barddhaman,713407.0,52.0,60.0
2025-01-04,Tamil Nadu,coimbatore,641033.0,34.0,86.0
2025-01-04,Himachal Pradesh,kinnaur,172112.0,22.0,19.0
2025-01-04,Tamil Nadu,vellore,632114.0,55.0,51.0
2025-01-04,Meghalaya,east khasi hills,793014.0,43.0,108.0
2025-01-04,Chhattisgarh,kawardha,491995.0,497.0,2487.0
2025-01-04,Andhra Pradesh,kurnool,518323.0,953.0,178.0
2025-01-04,Bihar,khagaria,851216.0,579.0,443.0
2025-01-04,Maharashtra,mumbai suburban,400068.0,262.0,273.0
2025-01-04,Maharashtra,nandurbar,425415.0,160.0,395.0
2025-01-04,Andhra Pradesh,east godavari,533005.0,795.0,270.0
2025-01-04,Karnataka,ballari,583113.0,46.0,23.0
2025-01-04,Rajasthan,ganganagar,335073.0,124.0,304.0
2025-01-04,Jharkhand,sahebganj,816102.0,1471.0,803.0
2025-01-04,Andhra Pradesh,vizianagaram,535183.0,677.0,204.0
2025-01-04,Odisha,mayurbhanj,757106.0,159.0,156.0
2025-01-04,Gujarat,dohad,389151.0,96.0,724.0
2025-01-04,Kerala,kannur,670601.0,122.0,108.0
2025-01-04,Gujarat,tapi,394365.0,253.0,298.0
2025-01-04,Kerala,kollam,691578.0,77.0,118.0
2025-01-04,Andhra Pradesh,rangareddi,500037.0,49.0,167.0
2025-01-04,Tamil Nadu,nagapattinam,609104.0,49.0,48.0
2025-01-04,Delhi,south west delhi,110038.0,236.0,149.0
2025-01-04,Madhya Pradesh,chhindwara,480110.0,210.0,210.0
2025-01-04,Gujarat,surat,394248.0,41.0,51.0
2025-01-04,Rajasthan,barmer,344026.0,310.0,396.0
2025-01-04,Uttar Pradesh,sambhal,202410.0,864.0,188.0
2025-01-04,Karnataka,bagalkot,587111.0,96.0,108.0
2025-01-04,Chhattisgarh,surajpur,497331.0,16.0,227.0
2025-01-04,Andhra Pradesh,visakhapatnam,530020.0,149.0,70.0
2025-01-04,Tamil Nadu,sivaganga,630606.0,132.0,217.0
2025-01-04,West Bengal,koch bihar,736156.0,19.0,66.0
2025-01-04,Tamil Nadu,salem,636107.0,187.0,106.0
2025-01-04,Maharashtra,nagpur,441404.0,39.0,152.0
2025-01-04,Uttar Pradesh,sultanpur,227408.0,133.0,109.0
2025-01-04,Kerala,palakkad,678013.0,20.0,36.0
2025-01-04,Tamil Nadu,viluppuram,604205.0,50.0,67.0
2025-01-04,Jharkhand,bokaro,827014.0,72.0,160.0
2025-01-04,Assam,kamrup,781137.0,600.0,106.0
2025-01-04,West Bengal,south 24 parganas,700088.0,14.0,15.0
2025-01-04,Bihar,aurangabad,824102.0,476.0,469.0
2025-01-04,Chhattisgarh,kabeerdham,491995.0,331.0,1155.0
2025-01-04,Chhattisgarh,rajnandgaon,491445.0,230.0,1761.0
2025-01-04,Karnataka,kolar,563114.0,280.0,225.0
2025-01-04,Haryana,gurgaon,122004.0,210.0,214.0
2025-01-04,Punjab,mansa,151505.0,522.0,901.0
2025-01-04,Rajasthan,banswara,327001.0,627.0,1420.0
2025-01-04,Tamil Nadu,coimbatore,641007.0,82.0,211.0
2025-01-04,Kerala,kasaragod,671319.0,130.0,120.0
2025-01-04,Tamil Nadu,krishnagiri,635103.0,69.0,71.0
2025-01-04,Maharashtra,jalgaon,425305.0,79.0,229.0
2025-01-04,Uttar Pradesh,mathura,281502.0,730.0,293.0
2025-01-04,Uttar Pradesh,bara banki,225123.0,72.0,34.0
2025-01-04,Himachal Pradesh,hamirpur,177042.0,37.0,64.0
2025-01-04,West Bengal,kolkata,700060.0,53.0,145.0
2025-01-04,Andhra Pradesh,west godavari,534222.0,296.0,76.0
2025-01-04,Uttar Pradesh,mainpuri,205264.0,260.0,100.0
2025-01-04,Telangana,nalgonda,508204.0,202.0,74.0
2025-01-04,Uttar Pradesh,allahabad,211013.0,973.0,211.0
2025-01-04,Rajasthan,bhilwara,311023.0,68.0,87.0
2025-01-04,Andhra Pradesh,nizamabad,503224.0,13.0,45.0
2025-01-04,Punjab,ludhiana,141105.0,53.0,46.0
2025-01-04,Telangana,hanumakonda,506001.0,66.0,306.0
